using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 2640 batches
step 0, loss: 5.106705665588379
step 8486, loss: 1.2966188192367554
step 8487, loss: 1.3127851486206055
step 8488, loss: 1.4251877069473267
step 8489, loss: 1.4316284656524658
step 8490, loss: 1.0144662857055664
step 8491, loss: 1.244198203086853
step 8492, loss: 1.3203234672546387
step 8493, loss: 1.3190687894821167
step 8494, loss: 1.2951905727386475
step 8495, loss: 1.6996300220489502
step 8496, loss: 1.431501865386963
step 8497, loss: 1.23518705368042
step 8498, loss: 1.2216812372207642
step 8499, loss: 1.1395584344863892
step 8500, loss: 1.0990135669708252
step 8501, loss: 1.3637564182281494
step 8502, loss: 1.5020183324813843
step 8503, loss: 1.1955599784851074
step 8504, loss: 1.5028735399246216
step 8505, loss: 1.2298940420150757
step 8506, loss: 1.4685451984405518
step 8507, loss: 1.1979475021362305
step 8508, loss: 0.9551482200622559
step 8509, loss: 1.2570680379867554
step 8510, loss: 1.3166414499282837
step 8511, loss: 1.1958891153335571
step 8512, loss: 1.3946493864059448
step 8513, loss: 1.3364430665969849
step 8514, loss: 0.9782326221466064
step 8515, loss: 1.1945570707321167
step 8516, loss: 1.4443567991256714
step 8517, loss: 1.3314045667648315
step 8518, loss: 1.2965223789215088
step 8519, loss: 1.416670799255371
step 8520, loss: 1.0833204984664917
step 8521, loss: 0.9632945656776428
step 8522, loss: 1.1694446802139282
step 8523, loss: 1.3486095666885376
step 8524, loss: 1.4385414123535156
step 8525, loss: 1.3287651538848877
step 8526, loss: 1.630562424659729
step 8527, loss: 1.4788367748260498
step 8528, loss: 1.1675151586532593
step 8529, loss: 1.2595335245132446
step 8530, loss: 1.2359402179718018
step 8531, loss: 1.3506922721862793
step 8532, loss: 1.192368984222412
step 8533, loss: 1.1168807744979858
step 8534, loss: 1.2133233547210693
step 8535, loss: 1.2248144149780273
step 8536, loss: 1.366959810256958
step 8537, loss: 1.0860730409622192
step 8538, loss: 1.3003113269805908
step 8539, loss: 1.3514388799667358
step 8540, loss: 1.4001095294952393
step 8541, loss: 1.1241451501846313
step 8542, loss: 1.4422520399093628
step 8543, loss: 1.4274810552597046
step 8544, loss: 1.2369951009750366
step 8545, loss: 1.3905287981033325
step 8546, loss: 1.370569109916687
step 8547, loss: 1.4328988790512085
step 8548, loss: 1.605224609375
step 8549, loss: 1.5760927200317383
step 8550, loss: 1.2127540111541748
step 8551, loss: 1.3501750230789185
step 8552, loss: 1.6037018299102783
step 8553, loss: 1.3094712495803833
step 8554, loss: 1.380311131477356
step 8555, loss: 1.2458393573760986
step 8556, loss: 1.4359674453735352
step 8557, loss: 1.296263337135315
step 8558, loss: 0.9041301012039185
step 8559, loss: 1.3089836835861206
step 8560, loss: 1.5042219161987305
step 8561, loss: 1.056717038154602
step 8562, loss: 1.433623194694519
step 8563, loss: 1.2098824977874756
step 8564, loss: 1.1653255224227905
step 8565, loss: 1.3444817066192627
step 8566, loss: 1.2505608797073364
step 8567, loss: 1.3071824312210083
step 8568, loss: 0.9613974094390869
step 8569, loss: 1.2370212078094482
step 8570, loss: 1.1526923179626465
step 8571, loss: 1.0551762580871582
step 8572, loss: 1.249229907989502
step 8573, loss: 1.177307367324829
step 8574, loss: 1.1007694005966187
step 8575, loss: 1.064283847808838
step 8576, loss: 1.2327544689178467
step 8577, loss: 1.1373704671859741
step 8578, loss: 1.3725738525390625
step 8579, loss: 1.1086416244506836
step 8580, loss: 1.73326575756073
step 8581, loss: 1.4428843259811401
step 8582, loss: 1.0475903749465942
step 8583, loss: 1.2653177976608276
step 8584, loss: 1.2573862075805664
step 8585, loss: 1.4799352884292603
step 8586, loss: 1.0746750831604004
step 8587, loss: 0.969402551651001
step 8588, loss: 1.2988322973251343
step 8589, loss: 1.122743844985962
step 8590, loss: 1.177532434463501
step 8591, loss: 1.4842792749404907
step 8592, loss: 1.2713388204574585
step 8593, loss: 0.9828387498855591
step 8594, loss: 1.2851295471191406
step 8595, loss: 1.0123066902160645
step 8596, loss: 1.1299303770065308
step 8597, loss: 1.3035129308700562
step 8598, loss: 1.1544859409332275
step 8599, loss: 1.3713387250900269
step 8600, loss: 1.575735330581665
step 8601, loss: 1.5527089834213257
step 8602, loss: 1.2973542213439941
step 8603, loss: 1.3306012153625488
step 8604, loss: 1.1570165157318115
step 8605, loss: 0.7537023425102234
step 8606, loss: 0.9532997608184814
step 8607, loss: 0.9409530758857727
step 8608, loss: 1.2227245569229126
step 8609, loss: 1.3251148462295532
step 8610, loss: 1.2475188970565796
step 8611, loss: 1.1999099254608154
step 8612, loss: 1.5990568399429321
step 8613, loss: 1.375854730606079
step 8614, loss: 0.9113276600837708
step 8615, loss: 1.3702127933502197
step 8616, loss: 1.2617688179016113
step 8617, loss: 1.249222993850708
step 8618, loss: 1.1253927946090698
step 8619, loss: 1.1127756834030151
step 8620, loss: 1.3194586038589478
step 8621, loss: 1.1170345544815063
step 8622, loss: 1.1984732151031494
step 8623, loss: 1.5153075456619263
step 8624, loss: 1.2110515832901
step 8625, loss: 1.1998494863510132
step 8626, loss: 1.2801560163497925
step 8627, loss: 1.2108449935913086
step 8628, loss: 1.1873098611831665
step 8629, loss: 1.2444828748703003
step 8630, loss: 1.6135915517807007
step 8631, loss: 1.3412072658538818
step 8632, loss: 1.2139079570770264
step 8633, loss: 1.2752089500427246
step 8634, loss: 1.445302128791809
step 8635, loss: 1.176216721534729
step 8636, loss: 1.2149932384490967
step 8637, loss: 1.2323710918426514
step 8638, loss: 1.2024617195129395
step 8639, loss: 1.2271636724472046
step 8640, loss: 1.1568629741668701
step 8641, loss: 0.8338077068328857
step 8642, loss: 1.0490455627441406
step 8643, loss: 1.1761035919189453
step 8644, loss: 1.3774118423461914
step 8645, loss: 1.3923298120498657
step 8646, loss: 1.3817017078399658
step 8647, loss: 1.3131465911865234
step 8648, loss: 1.4120960235595703
step 8649, loss: 1.4213643074035645
step 8650, loss: 1.4201463460922241
step 8651, loss: 1.14371919631958
step 8652, loss: 1.1398762464523315
step 8653, loss: 1.5324549674987793
step 8654, loss: 1.440105676651001
step 8655, loss: 1.428023338317871
step 8656, loss: 1.4174758195877075
step 8657, loss: 1.1509628295898438
step 8658, loss: 1.1393635272979736
step 8659, loss: 1.3888462781906128
step 8660, loss: 1.2670503854751587
step 8661, loss: 1.0691765546798706
step 8662, loss: 1.099428653717041
step 8663, loss: 1.3938677310943604
step 8664, loss: 1.3220473527908325
step 8665, loss: 1.2093697786331177
step 8666, loss: 1.3836393356323242
step 8667, loss: 1.443406105041504
step 8668, loss: 1.1871442794799805
step 8669, loss: 1.0904611349105835
step 8670, loss: 1.3391032218933105
step 8671, loss: 1.4696377515792847
step 8672, loss: 1.6345789432525635
step 8673, loss: 1.4449430704116821
step 8674, loss: 1.4355719089508057
step 8675, loss: 1.2309324741363525
step 8676, loss: 1.5513583421707153
step 8677, loss: 1.264073371887207
step 8678, loss: 1.2925382852554321
step 8679, loss: 1.4925622940063477
step 8680, loss: 1.4894793033599854
step 8681, loss: 1.5897560119628906
step 8682, loss: 1.3640326261520386
step 8683, loss: 1.444148063659668
step 8684, loss: 1.5131738185882568
step 8685, loss: 1.6078481674194336
step 8686, loss: 1.352587103843689
step 8687, loss: 1.3647871017456055
step 8688, loss: 1.6338698863983154
step 8689, loss: 1.5227992534637451
step 8690, loss: 1.5683369636535645
step 8691, loss: 1.640814185142517
step 8692, loss: 1.1557132005691528
step 8693, loss: 1.4436721801757812
step 8694, loss: 1.7442004680633545
step 8695, loss: 1.5227116346359253
step 8696, loss: 1.1799143552780151
step 8697, loss: 1.4129087924957275
step 8698, loss: 1.039239525794983
step 8699, loss: 1.538128137588501
step 8700, loss: 1.310004472732544
step 8701, loss: 1.488040566444397
step 8702, loss: 1.4239928722381592
step 8703, loss: 1.1826426982879639
step 8704, loss: 1.2363276481628418
step 8705, loss: 1.2040038108825684
step 8706, loss: 0.9083596467971802
step 8707, loss: 1.3280481100082397
step 8708, loss: 1.174688696861267
step 8709, loss: 1.334001064300537
step 8710, loss: 1.1163654327392578
step 8711, loss: 1.252711534500122
step 8712, loss: 1.0209678411483765
step 8713, loss: 1.3261184692382812
step 8714, loss: 1.2063355445861816
step 8715, loss: 1.1685917377471924
step 8716, loss: 1.1736615896224976
step 8717, loss: 1.3555262088775635
step 8718, loss: 1.1560661792755127
step 8719, loss: 1.5460437536239624
step 8720, loss: 1.3880985975265503
step 8721, loss: 0.8994818329811096
step 8722, loss: 0.9324499368667603
step 8723, loss: 1.2821661233901978
step 8724, loss: 1.2435798645019531
step 8725, loss: 1.09061861038208
step 8726, loss: 1.6652653217315674
step 8727, loss: 1.1330105066299438
step 8728, loss: 1.1729493141174316
step 8729, loss: 1.139922022819519
step 8730, loss: 1.6511505842208862
step 8731, loss: 1.3280905485153198
step 8732, loss: 1.2397189140319824
step 8733, loss: 1.4137938022613525
step 8734, loss: 1.373639464378357
step 8735, loss: 1.2596337795257568
step 8736, loss: 1.211310863494873
step 8737, loss: 1.3333159685134888
step 8738, loss: 1.1389153003692627
step 8739, loss: 1.269952416419983
step 8740, loss: 1.2910796403884888
step 8741, loss: 1.2481663227081299
step 8742, loss: 1.3647252321243286
step 8743, loss: 1.076830267906189
step 8744, loss: 1.2407740354537964
step 8745, loss: 1.5638147592544556
step 8746, loss: 1.5493226051330566
step 8747, loss: 1.145708680152893
step 8748, loss: 1.0782699584960938
step 8749, loss: 1.144699215888977
step 8750, loss: 1.233656406402588
step 8751, loss: 1.3706560134887695
step 8752, loss: 1.237699270248413
step 8753, loss: 1.4290827512741089
step 8754, loss: 1.3070708513259888
step 8755, loss: 1.2666243314743042
step 8756, loss: 1.1952533721923828
step 8757, loss: 1.456151008605957
step 8758, loss: 1.1533812284469604
step 8759, loss: 1.0203429460525513
step 8760, loss: 1.1103848218917847
step 8761, loss: 1.2077999114990234
step 8762, loss: 1.0734935998916626
step 8763, loss: 1.286401629447937
step 8764, loss: 1.3731744289398193
step 8765, loss: 1.4556585550308228
step 8766, loss: 1.363356590270996
step 8767, loss: 1.6525884866714478
step 8768, loss: 1.4727567434310913
step 8769, loss: 1.095955729484558
step 8770, loss: 1.186141014099121
step 8771, loss: 1.024635910987854
step 8772, loss: 1.3543306589126587
step 8773, loss: 1.4318662881851196
step 8774, loss: 1.497161865234375
step 8775, loss: 1.433756947517395
step 8776, loss: 1.418849229812622
step 8777, loss: 1.3048452138900757
step 8778, loss: 1.103725552558899
step 8779, loss: 0.9916437864303589
step 8780, loss: 1.3348174095153809
step 8781, loss: 1.363029956817627
step 8782, loss: 1.1471887826919556
step 8783, loss: 1.2804193496704102
step 8784, loss: 1.343319296836853
step 8785, loss: 1.1504796743392944
step 8786, loss: 1.1321322917938232
step 8787, loss: 1.3834402561187744
step 8788, loss: 1.2279356718063354
step 8789, loss: 1.2474533319473267
step 8790, loss: 1.7000435590744019
step 8791, loss: 1.2472361326217651
step 8792, loss: 1.7823346853256226
step 8793, loss: 1.2504078149795532
step 8794, loss: 1.3594279289245605
step 8795, loss: 1.3742178678512573
step 8796, loss: 1.2143112421035767
step 8797, loss: 1.3435324430465698
step 8798, loss: 1.3098125457763672
step 8799, loss: 1.3355571031570435
step 8800, loss: 1.6462815999984741
step 8801, loss: 1.4893615245819092
step 8802, loss: 1.361318588256836
step 8803, loss: 1.2867317199707031
step 8804, loss: 1.268216609954834
step 8805, loss: 1.6043751239776611
step 8806, loss: 1.1288223266601562
step 8807, loss: 1.3197673559188843
step 8808, loss: 1.566880464553833
step 8809, loss: 1.191316843032837
step 8810, loss: 1.4762399196624756
step 8811, loss: 1.1555836200714111
step 8812, loss: 1.4415003061294556
step 8813, loss: 1.2439528703689575
step 8814, loss: 1.5953586101531982
step 8815, loss: 1.03162682056427
step 8816, loss: 1.2985831499099731
step 8817, loss: 1.3208082914352417
step 8818, loss: 0.9407705068588257
step 8819, loss: 1.2285161018371582
step 8820, loss: 1.3123005628585815
step 8821, loss: 1.6471377611160278
step 8822, loss: 1.4328912496566772
step 8823, loss: 1.3882580995559692
step 8824, loss: 1.586217999458313
step 8825, loss: 1.4954833984375
step 8826, loss: 1.1807987689971924
step 8827, loss: 1.4668059349060059
step 8828, loss: 1.3232818841934204
step 8829, loss: 1.2042216062545776
step 8830, loss: 1.5102674961090088
step 8831, loss: 1.3492017984390259
step 8832, loss: 1.2127305269241333
step 8833, loss: 1.032778263092041
step 8834, loss: 1.4758257865905762
step 8835, loss: 1.1519211530685425
step 8836, loss: 1.2861504554748535
step 8837, loss: 1.4451017379760742
step 8838, loss: 1.211708903312683
step 8839, loss: 1.4707571268081665
step 8840, loss: 1.243124008178711
step 8841, loss: 1.4556163549423218
step 8842, loss: 1.6168327331542969
step 8843, loss: 1.2837425470352173
step 8844, loss: 1.166743278503418
step 8845, loss: 1.3024044036865234
step 8846, loss: 1.4718735218048096
step 8847, loss: 1.3391478061676025
step 8848, loss: 1.0293930768966675
step 8849, loss: 1.443426489830017
step 8850, loss: 1.189080834388733
step 8851, loss: 1.261968970298767
step 8852, loss: 1.3995246887207031
step 8853, loss: 1.227816104888916
step 8854, loss: 1.4312947988510132
step 8855, loss: 1.4289029836654663
step 8856, loss: 1.0949413776397705
step 8857, loss: 1.3716485500335693
step 8858, loss: 1.3607957363128662
step 8859, loss: 1.2864503860473633
step 8860, loss: 1.4838005304336548
step 8861, loss: 1.3117167949676514
step 8862, loss: 1.315941572189331
step 8863, loss: 1.1438071727752686
step 8864, loss: 1.4918549060821533
step 8865, loss: 1.0763360261917114
step 8866, loss: 1.2643431425094604
step 8867, loss: 1.1272441148757935
step 8868, loss: 1.1839295625686646
step 8869, loss: 1.1498955488204956
step 8870, loss: 1.1539361476898193
step 8871, loss: 1.3840606212615967
step 8872, loss: 1.4901970624923706
step 8873, loss: 1.4108690023422241
step 8874, loss: 1.4538922309875488
step 8875, loss: 1.4622737169265747
step 8876, loss: 1.8682788610458374
step 8877, loss: 1.7680944204330444
step 8878, loss: 1.3813284635543823
step 8879, loss: 1.0612714290618896
step 8880, loss: 1.4720991849899292
step 8881, loss: 1.5451446771621704
step 8882, loss: 1.3819169998168945
step 8883, loss: 1.2887537479400635
step 8884, loss: 1.069859504699707
step 8885, loss: 1.7296091318130493
step 8886, loss: 1.1793915033340454
step 8887, loss: 1.551976203918457
step 8888, loss: 1.0729697942733765
step 8889, loss: 1.6675626039505005
step 8890, loss: 1.259048342704773
step 8891, loss: 1.119431734085083
step 8892, loss: 1.1559593677520752
step 8893, loss: 1.1072477102279663
step 8894, loss: 1.55618417263031
step 8895, loss: 1.6355738639831543
step 8896, loss: 1.4233027696609497
step 8897, loss: 1.8093336820602417
step 8898, loss: 1.2208462953567505
step 8899, loss: 1.5151169300079346
step 8900, loss: 1.2753713130950928
step 8901, loss: 1.3547145128250122
step 8902, loss: 1.3448238372802734
step 8903, loss: 1.4764354228973389
step 8904, loss: 1.3378708362579346
step 8905, loss: 1.2302730083465576
step 8906, loss: 1.260960340499878
step 8907, loss: 1.6099661588668823
step 8908, loss: 1.2470365762710571
step 8909, loss: 1.3398356437683105
step 8910, loss: 1.2537745237350464
step 8911, loss: 1.1107513904571533
step 8912, loss: 1.0659927129745483
step 8913, loss: 1.07468581199646
step 8914, loss: 1.1179101467132568
step 8915, loss: 1.3270039558410645
step 8916, loss: 1.1735903024673462
step 8917, loss: 1.4678314924240112
step 8918, loss: 1.3379156589508057
step 8919, loss: 1.2141308784484863
step 8920, loss: 1.1377100944519043
step 8921, loss: 0.8662444353103638
step 8922, loss: 1.025577425956726
step 8923, loss: 1.2299607992172241
step 8924, loss: 1.4624050855636597
step 8925, loss: 1.2294224500656128
step 8926, loss: 1.2625924348831177
step 8927, loss: 1.5004905462265015
step 8928, loss: 1.1113849878311157
step 8929, loss: 1.3932864665985107
step 8930, loss: 1.3304632902145386
step 8931, loss: 1.5049121379852295
step 8932, loss: 1.2561181783676147
step 8933, loss: 1.0664896965026855
step 8934, loss: 1.589682936668396
step 8935, loss: 1.3667303323745728
step 8936, loss: 1.4760199785232544
step 8937, loss: 1.369877576828003
step 8938, loss: 1.3670356273651123
step 8939, loss: 1.4596580266952515
step 8940, loss: 1.5337058305740356
step 8941, loss: 1.3377257585525513
step 8942, loss: 1.4575275182724
step 8943, loss: 1.1043001413345337
step 8944, loss: 1.2547080516815186
step 8945, loss: 1.2254793643951416
step 8946, loss: 1.2738499641418457
step 8947, loss: 1.549428105354309
step 8948, loss: 1.402940273284912
step 8949, loss: 0.866835355758667
step 8950, loss: 0.8623203635215759
step 8951, loss: 1.259081482887268
step 8952, loss: 1.2511160373687744
step 8953, loss: 1.3461359739303589
step 8954, loss: 1.4641183614730835
step 8955, loss: 1.305590033531189
step 8956, loss: 1.3233407735824585
step 8957, loss: 1.2045354843139648
step 8958, loss: 1.1700422763824463
step 8959, loss: 1.1604492664337158
step 8960, loss: 1.3647501468658447
step 8961, loss: 1.3416881561279297
